TAZ,Poly,Area,Weight,GenEdge,PedEdge
-4065,-362688,180,0.0010629377236598128,--363326#1,--361429#1
-4065,-361341,1021,0.006029218976981493,-361911,-361911
-4065,-364333,954,0.005633569935397007,-362170#1,-362170#1
-4065,-362395,131,0.0007735824544413081,-362992,-362992
-4065,-364443,211,0.001245999220512336,--361714#0,--361429#0
-4065,-361212,1022,0.006035124186557381,-364289#5,-364289#5
-4065,-361237,1523,0.008993634184077193,--360560#3,--360560#3
-4065,-361625,49,0.00028935526921850457,--361927#0,--361927#0
-4065,-362318,141,0.0008326345502001866,-364084#0,-364084#0
-4065,-361715,1022,0.006035124186557381,-362612#7,-362190
-4065,-364390,359,0.0021199702377437376,--363404,--363404
-4065,-362442,2716,0.016038549208111395,--364856,--364856
-4065,-361723,149,0.0008798762268072893,--361411#1,--361411#1
-4065,-361762,638,0.003767523709416447,--364807#1,--364807#1
-4065,-360611,290,0.001712510777007476,--360592#1,--360592#1
-4065,-364402,714,0.004216319637183923,-361912#0,-361912#0
-4065,-364560,263,0.001553070118458504,-362655#2,-362655#2
-4065,-364817,229,0.0013522929928783173,-360885#1,-360885#1
-4065,-361930,266,0.0015707857471861676,--364823#1,--364823#1
-4065,-363453,734,0.004334423828701681,-364305#2,-364305#2
-4065,-362231,851,0.005025333349080559,--363652#3,-364186
-4065,-363042,694,0.004098215445666167,-362351,-362351
-4065,-362526,188,0.0011101794002669155,-363863#0,-363863#0
-4065,-364238,6462,0.038159464279387274,-364529#1,-364529#1
-4065,-361077,235,0.0013877242503336443,-360534,-360534
-4065,-362737,342,0.002019581674953644,-360627#2,-363065#8
-4065,-363068,1053,0.006218185683409904,--362047#0,--362047#0
-4065,-364000,1751,0.010340021967379622,--364250,--364250
-4065,-364188,114,0.0006731938916512147,--364572#1,--364572#1
-4065,-361003,606,0.003578557002988036,--363027#2,-362974
-4065,-364748,181,0.0010688429332357005,--363326#1,--363326#1
-4065,-361536,298,0.0017597524536145787,-361911,-361911
-4065,-361140,203,0.0011987575439052333,--362754#2,--362754#2
-4065,-360561,132,0.000779487664017196,--361411#2,--361411#2
-4065,-361114,335,0.0019782452079224293,--362644#1,--362644#1
-4065,-364278,162,0.0009566439512938314,-360913#2,-360913#2
-4065,-364229,545,0.0032183392188588774,--363015#2,-361743
-4065,-362596,249,0.0014703971843960742,-362655#3,-362655#3
-4065,-362739,1077,0.006359910713231213,-364305#3,-363050
-4065,-362685,173,0.0010216012566285977,--360613#0,--360613#0
-4065,-364214,287,0.0016947951482798125,-361911,-361911
-4065,-364530,517,0.0030529933507340177,--362329#1,--362329#1
-4065,-360622,1557,0.00919441130965738,-362612#2,-361571#1
-4065,-362564,1481,0.008745615381889903,--360953#0,--360953#0
-4065,-361492,249,0.0014703971843960742,--363492#1,--363492#1
-4065,-361908,105,0.000620047005468224,-361922#0,-361922#0
-4065,-361377,310,0.001830614968525233,--363863#0,--363863#0
-4065,-361285,219,0.0012932408971194388,--361194#0,--361194#0
-4065,-361102,598,0.0035313153263809333,-361911,-361911
-4065,-361011,727,0.004293087361670465,-364305#2,-364305#2
-4065,-363555,275,0.0016239326333691584,-363664,-363664
-4065,-364698,445,0.0026278182612700924,-364887#3,-364887#3
-4065,-363144,913,0.005391456342785606,--362329#1,--362329#1
-4065,-361778,243,0.001434965926940747,-362592#2,-362592#2
-4065,-363981,847,0.005001712510777008,--362329#3,--362329#3
-4065,-360704,944,0.005574517839638129,--362644#0,--362644#0
-4065,-360571,253,0.0014940180226996256,--361912#1,--361912#1
-4065,-363091,1097,0.006478014904748969,--361911,--361911
-4065,-363780,603,0.0035608413742603726,-363783,-363783
-4065,-364802,76,0.0004487959277674765,-361260#3,-361260#3
-4065,-364543,898,0.005302878199147288,-362329#1,-362329#1
-4065,-362920,5505,0.032508178715262605,-364529#1,-364529#1
-4065,-361780,199,0.0011751367056016817,--361194#0,--361194#0
-4065,-361602,1028,0.006070555444012708,--362402#0,--362402#0
-4065,-362989,139,0.0008208241310484109,--361957#1,--361957#1
-4065,-361918,145,0.000856255388503738,--361411#1,--361411#1
-4065,-363985,250,0.0014763023939719621,--363278,--363278
-4065,-361955,2710,0.01600311795065607,-360779#10,-360779#10
-4065,-362077,934,0.0055154657438792505,--364511,--364511
-4065,-363399,304,0.001795183711069906,-363696#1,-363696#1
-4065,-362812,331,0.001954624369618878,--361411#2,--361411#2
-4065,-363645,184,0.0010865585619633641,-360613#0,-360613#0
-4065,-363133,149,0.0008798762268072893,--361411#2,--361411#2
-4065,-361799,244,0.001440871136516635,--363863#0,--363863#0
-4065,-363275,284,0.0016770795195521489,-363278,-363278
-4065,-361242,325,0.0019191931121635506,--364454,--364454
-4065,-360907,270,0.001594406585489719,-364449#2,-364449#2
